date,count,count_positive,count_negative,quotient,count_mean_7,count_positive_mean_7,count_negative_mean_7,quotient_mean_7,incidence,hospitalizations,icu_ratio,icu_ratio_mean_7,phase
2022-06-07,19660,1765,17895,0.0897761953204476,15540,1051.57142857143,14488.4285714286,0.0676686890972605,249.4,3.17,0.025727854635556473,0.026146549927311802,Phase 8
2022-06-08,18209,1501,16708,0.0824317645120545,15779.2857142857,1141.42857142857,14637.8571428571,0.0723371508759223,273.2,3.9,0.02557986510939299,0.025876747972249998,Phase 8
2022-06-09,18553,1401,17152,0.0755133940602598,16140.7142857143,1221.85714285714,14918.8571428571,0.0757003142010001,317.8,4.3,0.02538798574996929,0.02570922555053539,Phase 8
2022-06-10,18105,1372,16733,0.0757801712234189,16341.1428571429,1283.28571428571,15057.8571428571,0.0785309647865161,352.5,4.6,0.0258176269229183,0.02566274566406494,Phase 8
2022-06-11,16059,1349,14710,0.0840027398966312,16574.8571428571,1344,15230.8571428571,0.0810866717230918,383.5,4.78,0.025230692493141575,0.02562651830549387,Phase 8
2022-06-12,15242,1417,13825,0.0929668022569217,17133.8571428571,1423,15710.8571428571,0.0830519355995231,391.9,4.82,0.02593010146561443,0.025703320541650487,Phase 8
2022-06-13,20253,2066,18187,0.102009578827828,18011.5714285714,1553,16458.5714285714,0.086222349124769,398.2,4.9,0.02692180251822399,0.025799418413545293,Phase 8
2022-06-14,18929,1782,17147,0.0941412647260817,17907.1428571429,1555.42857142857,16351.7142857143,0.0868607897885919,491.4,6.15,0.027777777777777776,0.026092264576719766,Phase 8
2022-06-15,19123,1813,17310,0.0948073001098154,18037.7142857143,1600,16437.7142857143,0.0887030349109802,518.2,5.88,0.027646357016497307,0.026387477706306096,Phase 8
2022-06-16,16608,1569,15039,0.0944725433526012,17759.8571428571,1624,16135.8571428571,0.0914421769801881,517.9,5.88,0.028208512042230287,0.02679041003377195,Phase 8
2022-06-17,19105,2014,17091,0.105417429992149,17902.7142857143,1715.71428571429,16187,0.0958354279877752,477.1,5.47,0.028831373852353456,0.027220945309405546,Phase 8
2022-06-18,15818,1647,14171,0.104121886458465,17868.2857142857,1758.28571428571,16110,0.0984025967796095,491.8,5.91,0.028639618138424822,0.027707934687303152,Phase 8
2022-06-19,16462,1959,14503,0.119001336411129,18042.5714285714,1835.71428571429,16206.8571428571,0.101743495542289,495.9,6,0.03022012710972684,0.028320795493604927,Phase 8
2022-06-20,22562,2786,19776,0.123481960819076,18372.4285714286,1938.57142857143,16433.8571428571,0.105515251891421,497.1,6.09,0.03116265487464019,0.028926631544521526,Phase 8
2022-06-21,20473,2378,18095,0.116152981976261,18593,2023.71428571429,16569.2857142857,0.10884280566419,519.3,6.72,0.032866178841622226,0.02965354598221359,Phase 8
2022-06-22,20592,2272,18320,0.11033411033411,18802.8571428571,2089.28571428571,16713.5714285714,0.111115332016411,556.5,7.16,0.03238229326266098,0.030330108303094114,Phase 8
2022-06-23,19504,2179,17325,0.111720672682527,19216.5714285714,2176.42857142857,17040.1428571429,0.113257902405662,594.5,7.52,0.033547318285359284,0.0310927949092554,Phase 8
2022-06-24,20505,2084,18421,0.101633747866374,19416.5714285714,2186.42857142857,17230.1428571429,0.112606315665558,671.5,8.37,0.03327364344313497,0.031727404850795615,Phase 8
2022-06-25,18924,2005,16919,0.105950116254492,19860.2857142857,2237.57142857143,17622.7142857143,0.112665621268576,683.1,8.44,0.03302183296316473,0.032353435540044176,Phase 8
2022-06-26,18076,2209,15867,0.122206240318655,20090.8571428571,2273.28571428571,17817.5714285714,0.11315026024631,688,8.49,0.0352103777955608,0.03306632849516331,Phase 8
2022-06-27,23262,3098,20164,0.133178574499183,20190.8571428571,2317.85714285714,17873,0.114797362313919,689.8,8.56,0.03892578206573946,0.03417534666532035,Phase 8
2022-06-28,21015,2632,18383,0.125243873423745,20268.2857142857,2354.14285714286,17914.1428571429,0.116149085834308,703.4,8.77,0.040715530837552916,0.035296682664739024,Phase 8
2022-06-29,21590,2518,19072,0.116628068550255,20410.8571428571,2389.28571428571,18021.5714285714,0.117059548139646,719.7,8.93,0.03877094045447006,0.03620934654928318,Phase 8
2022-06-30,18630,2316,16314,0.124315619967794,20286,2408.85714285714,17877.1428571429,0.118744806411177,733.6,9.12,0.03874615448574042,0.03695203743505191,Phase 8
2022-07-01,9988,1670,8318,0.167200640768923,18783.5714285714,2349.71428571429,16433.8571428571,0.125094117199681,744.3,9.18,0.0408231414617857,0.03803053715200201,Phase 8
2022-07-02,8890,1646,7244,0.185151856017998,17350.1428571429,2298.42857142857,15051.7142857143,0.132473178483504,753.5,9.28,0.0414801047562727,0.03923886169387458,Phase 8
2022-07-03,9441,1633,7808,0.172968965151997,16116.5714285714,2216.14285714286,13900.4285714286,0.137507091192739,749.6,9.29,0.042502448788382094,0.04028058612142048,Phase 8
2022-07-04,12144,2453,9691,0.201992753623188,14528.2857142857,2124,12404.2857142857,0.146197565340518,748.1,9.31,0.04463087248322148,0.041095599038203624,Phase 8
2022-07-05,10559,2005,8554,0.189885405814945,13034.5714285714,2034.42857142857,11000.1428571429,0.156079437101335,752.7,9.35,0.04462041226747109,0.04165343924247765,Phase 8
2022-07-06,10573,1784,8789,0.168731675021281,11460.7142857143,1929.57142857143,9531.14285714286,0.16836397631661,751,9.44,0.04383906119027661,0.042377456490450015,Phase 8
2022-07-07,10419,1625,8794,0.155965063825703,10287.7142857143,1830.85714285714,8456.85714285714,0.177965395617519,753.7,9.64,0.04393761529431494,0.043119093748817804,Phase 8
2022-07-08,10453,1699,8754,0.162537070697407,10354.1428571429,1835,8519.14285714286,0.177223747568261,754.5,9.86,0.04519964582367079,0.04374430865765853,Phase 8
2022-07-09,9487,1359,8128,0.143248656055655,10439.4285714286,1794,8645.42857142857,0.171848486507198,755.3,9.97,0.04487588878954315,0.04422942066241145,Phase 8
2022-07-10,9726,1484,8242,0.152580711494962,10480.1428571429,1772.71428571429,8707.42857142857,0.169149820749445,755,10.03,0.04696698233939084,0.04486721116969841,Phase 8
2022-07-11,11443,2145,9298,0.187450843310321,10380,1728.71428571429,8651.28571428571,0.166542802091935,756,10.11,0.04974576271186441,0.04559790977379026,Phase 8
2022-07-12,9876,1796,8080,0.181855002025111,10282.4285714286,1698.85714285714,8583.57142857143,0.165219445100518,768.2,10.72,0.05132862996916058,0.04655622658831733,Phase 8
2022-07-13,10208,1794,8414,0.175744514106583,10230.2857142857,1700.28571428571,8530,0.166201195330392,777.8,11.03,0.052113564668769714,0.04773829851381634,Phase 8
2022-07-14,9590,1598,7992,0.166631908237748,10111.8571428571,1696.42857142857,8415.42857142857,0.167766271562381,787.6,11.37,0.05233416269556783,0.0489378052854239,Phase 8
2022-07-15,10111,1558,8553,0.154089605380279,10063,1676.28571428571,8386.71428571429,0.166579122953961,794.9,11.77,0.05171318453263309,0.04986831081527566,Phase 8
2022-07-16,8929,1381,7548,0.154664576100347,9983.28571428571,1679.42857142857,8303.85714285714,0.168224031595667,810.5,12.21,0.05254375080227632,0.05096371967423754,Phase 8
2022-07-17,8762,1334,7428,0.152248345126683,9845.57142857143,1658,8187.57142857143,0.168400586195389,812.6,12.26,0.054661272273392444,0.05206290395052349,Phase 8
2022-07-18,10400,2072,8328,0.199230769230769,9696.57142857143,1647.57142857143,8049,0.169912782132123,811.1,12.22,0.05638969459136666,0.05301203707616666,Phase 8
2022-07-19,8440,1388,7052,0.164454976303318,9491.42857142857,1589.28571428571,7902.14285714286,0.167444310656231,815.1,12.33,0.05615696887686062,0.05370179977726667,Phase 8
2022-07-20,8967,1485,7482,0.165607226497156,9314.14285714286,1545.14285714286,7769,0.165892114909738,813.6,12.65,0.05628859003636979,0.05429823197263811,Phase 8
2022-07-21,9169,1358,7811,0.148107754389792,9254,1510.85714285714,7743.14285714286,0.163265306122449,797.4,12.78,0.05942998338516593,0.0553119206425807,Phase 8
2022-07-22,9322,1372,7950,0.147178717013516,9141.28571428571,1484.28571428571,7657,0.162371657628655,781.5,13.12,0.05968169761273209,0.05645027965402341,Phase 8
2022-07-23,7964,1135,6829,0.14251632345555,9003.42857142857,1449.14285714286,7554.28571428571,0.160954556994161,758.5,13.08,0.06082830025884383,0.05763378671924734,Phase 8
2022-07-24,7991,1136,6855,0.142159929921161,8893.28571428571,1420.85714285714,7472.42857142857,0.159767400767834,754.9,13.1,0.06252711967369609,0.058757479205005,Phase 8
2022-07-25,9688,1667,8021,0.172068538398018,8791.57142857143,1363,7428.57142857143,0.155034854812239,753.5,13.17,0.06689566337483899,0.06025833188835819,Phase 8
2022-07-26,8673,1263,7410,0.145624351435489,8824.85714285714,1345.14285714286,7479.71428571429,0.152426587237349,736.5,13.4,0.06877094735055789,0.06206032881317209,Phase 8
2022-07-27,8788,1187,7601,0.135070550751024,8799.28571428571,1302.57142857143,7496.71428571429,0.148031496062992,706.1,13.27,0.06736190597312307,0.06364223108985112,Phase 8
2022-07-28,8474,1066,7408,0.125796554165683,8700,1260.85714285714,7439.14285714286,0.144926108374384,674.9,12.94,0.06587766183083058,0.06456332801066036,Phase 8
2022-07-29,7994,1020,6974,0.127595696772579,8510.28571428571,1210.57142857143,7299.71428571429,0.142248035990062,641,12.34,0.0637146266621207,0.0651394607320016,Phase 8
2022-07-30,7618,891,6727,0.116959831976897,8460.85714285714,1175.71428571429,7285.14285714286,0.138959240873941,608.1,11.9,0.0627420604182804,0.06541285504049253,Phase 8
2022-07-31,7623,881,6742,0.115571297389479,8408.28571428571,1139.28571428571,7269,0.135495599578647,600.3,11.78,0.06256219443603167,0.06541786572082618,Phase 8
2022-08-01,9225,1308,7917,0.141788617886179,8342.14285714286,1088,7254.14285714286,0.130422125181951,595.6,11.61,0.06259314456035768,0.06480322017590029,Phase 8
2022-08-02,8095,940,7155,0.116121062384188,8259.57142857143,1041.85714285714,7217.71428571429,0.126139370773302,552.2,10.9,0.06085013072446656,0.06367167494360153,Phase 8
2022-08-03,7718,826,6892,0.1070225447007,8106.71428571429,990.285714285714,7116.42857142857,0.122156237334132,511.7,10.52,0.05859637340496978,0.06241945600529391,Phase 8
2022-08-04,7452,791,6661,0.106146001073537,7960.71428571429,951,7009.71428571429,0.119461641991925,478.9,10.21,0.058626184685062484,0.06138353069875561,Phase 8
2022-08-05,7860,805,7055,0.102417302798982,7941.57142857143,920.285714285714,7021.28571428571,0.1158820672411,455.9,9.96,0.05810616929698709,0.060582322503736526,Phase 8
2022-08-06,7192,695,6497,0.0966351501668521,7880.71428571429,892.285714285714,6988.42857142857,0.113223964470226,439.7,9.88,0.057240204429301535,0.05979634307673954,Phase 8
2022-08-07,7188,663,6525,0.092237061769616,7818.57142857143,861.142857142857,6957.42857142857,0.110140690663256,437,9.85,0.05490798855727766,0.058702885094060395,Phase 8
2022-08-08,8882,1054,7828,0.118666966899347,7769.57142857143,824.857142857143,6944.71428571429,0.106165076213066,436,9.82,0.05615413867410318,0.057783027110309755,Phase 8
2022-08-09,8216,780,7436,0.0949367088607595,7786.85714285714,802,6984.85714285714,0.102994055918397,414.5,9.32,0.05352941176470588,0.05673721011605823,Phase 8
2022-08-10,8046,752,7294,0.0934625901068854,7833.71428571429,791.428571428571,7042.28571428571,0.101028521409293,394.2,8.84,0.052077213596307174,0.05580590157196357,Phase 8
2022-08-11,7562,722,6840,0.0954773869346734,7849.42857142857,781.571428571429,7067.85714285714,0.0995704873876169,378.7,8.6,0.04949622166246851,0.054501621140164436,Phase 8
2022-08-12,7100,712,6388,0.100281690140845,7740.85714285714,768.285714285714,6972.57142857143,0.0992507289705828,368.1,8.33,0.048785629954461125,0.05317011551980358,Phase 8
2022-08-13,6576,610,5966,0.0927615571776156,7652.85714285714,756.142857142857,6896.71428571429,0.098805301474706,361.9,8.18,0.04868482755680607,0.0519479188237328,Phase 8
2022-08-14,7045,613,6432,0.0870120652945351,7632.42857142857,749,6883.42857142857,0.0981339023340259,359.2,8.11,0.049394341480118134,0.051160254955567155,Phase 8
2022-08-15,8633,1031,7602,0.119425460442488,7596.85714285714,745.714285714286,6851.14285714286,0.0981608936026176,358.4,8.1,0.04882069490235861,0.050112620131032216,Phase 8
2022-08-16,7680,765,6915,0.099609375,7520.28571428571,743.571428571429,6776.71428571429,0.0988754226663121,344.3,7.85,0.04746104414297114,0.049245710470784396,Phase 8
2022-08-17,7738,738,7000,0.0953734815197726,7476.28571428571,741.571428571429,6734.71428571429,0.0991898192379715,339,8.1,0.04494852264166736,0.048227326048692995,Phase 8
2022-08-18,8026,694,7332,0.0864689758285572,7542.57142857143,737.571428571429,6805,0.0977877949922346,334.7,8.05,0.04622463919682075,0.04775995712502903,Phase 8
2022-08-19,7992,667,7325,0.0834584584584585,7670,731.142857142857,6938.85714285714,0.0953250139690818,329.3,8.08,0.04382604302614407,0.04705144470669802,Phase 8
2022-08-20,7224,675,6549,0.0934385382059801,7762.57142857143,740.428571428571,7022.14285714286,0.0953844455077478,319.8,7.89,0.041946166256262206,0.04608877880662032,Phase 8
2022-08-21,7671,607,7064,0.0791291878503455,7852,739.571428571429,7112.42857142857,0.0941889236591223,318.1,7.9,0.04232984851717517,0.0450795655261999,Phase 8
2022-08-22,8570,909,7661,0.106067677946324,7843,722.142857142857,7120.85714285714,0.0920748255951622,316.3,7.83,0.04177247333671915,0.04407267673110855,Phase 8
2022-08-23,7799,697,7102,0.0893704321066803,7860,712.428571428571,7147.57142857143,0.0906397673573246,311.5,7.7,0.04019636638274661,0.043034865622505046,Phase 8
2022-08-24,7710,689,7021,0.0893644617380026,7856,705.428571428571,7150.57142857143,0.0897948792551644,298.3,7.18,0.037554950805945155,0.04197864107454473,Phase 8
2022-08-25,7400,615,6785,0.0831081081081081,7766.57142857143,694.142857142857,7072.42857142857,0.0893757127616525,288.4,6.94,0.03744077816443755,0.040723803784204274,Phase 8
2022-08-26,7186,610,6576,0.0848872808238241,7651.42857142857,686,6965.42857142857,0.0896564600448096,280,6.6,0.03692631578947368,0.03973812846467993,Phase 8
2022-08-27,7100,551,6549,0.0776056338028169,7633.71428571429,668.285714285714,6965.42857142857,0.0875439778426529,276,6.4,0.036404570748906163,0.03894647196362907,Phase 8
2022-08-28,7362,554,6808,0.0752512904102146,7589.57142857143,660.714285714286,6928.85714285714,0.0870555461441452,274.1,6.35,0.03615177771138333,0.03806389041994452,Phase 8
2022-08-29,8466,751,7715,0.0887077722655327,7574.71428571429,638.142857142857,6936.57142857143,0.0842464590837938,273.9,6.33,0.035899599240666526,0.037224908406222716,Phase 8
2022-08-30,7615,604,7011,0.079317137229153,7548.42857142857,624.857142857143,6923.57142857143,0.0827797649463465,268.7,6.07,0.03472280466325589,0.03644297101772404,Phase 8
2022-08-31,7841,571,7270,0.0728223440887642,7567.14285714286,608,6959.14285714286,0.0803473664338305,263.2,5.85,0.03336822273393343,0.03584486700743665,Phase 8
2022-09-01,7411,536,6875,0.0723249224126299,7568.71428571429,596.714285714286,6972,0.078839584001812,254.5,5.64,0.032220121823146396,0.035099058958680776,Phase 8
2022-09-02,7274,488,6786,0.067088259554578,7581.28571428571,579.285714285714,7002,0.076409956848631,247.9,5.45,0.03229881669263486,0.03443798765913237,Phase 8
2022-09-03,6185,428,5757,0.0691996766370251,7450.57142857143,561.714285714286,6888.85714285714,0.075392107987882,243.5,5.33,0.03201802874394081,0.03381133880128018,Phase 8
2022-09-04,6939,442,6497,0.0636979391843205,7390.14285714286,545.714285714286,6844.42857142857,0.0738435367574568,243.3,5.31,0.031958015104322224,0.0332122298574143,Phase 8
2022-09-05,7987,719,7268,0.0900212845874546,7321.71428571429,541.142857142857,6780.57142857143,0.0739093108561617,242.4,5.32,0.032316584398599336,0.03270037059426185,Phase 8
2022-09-06,7284,585,6699,0.0803130148270181,7274.42857142857,538.428571428571,6736,0.0740166139706604,238.5,5.17,0.031049654305468258,0.03217563482886362,Phase 8
2022-09-07,7436,506,6930,0.0680473372781065,7216.57142857143,529.142857142857,6687.42857142857,0.0733233035077995,236.6,5.14,0.03022564574873362,0.03172669525954936,Phase 8
2022-09-08,7150,443,6707,0.061958041958042,7179.28571428571,515.857142857143,6663.42857142857,0.0718535469107552,239.6,5.21,0.03026370866471327,0.03144720766548748,Phase 8
2022-09-09,6848,468,6380,0.0683411214953271,7118.42857142857,513,6605.42857142857,0.0720664673182283,243.5,5.27,0.03006349072867174,0.031127875384921323,Phase 8
2022-09-10,6648,379,6269,0.0570096269554753,7184.57142857143,506,6678.57142857143,0.0704286964129484,245.4,5.31,0.028776367726327405,0.03066478095383369,Phase 8
2022-09-11,6970,443,6527,0.063558106169297,7189,506.142857142857,6682.85714285714,0.0704051825209149,244.9,5.27,0.02871384143484003,0.030201327572479095,Phase 8
2022-09-12,8211,747,7464,0.0909755206430398,7221,510.142857142857,6710.85714285714,0.0706471205017113,245.2,5.25,0.029089074782462483,0.029740254770173828,Phase 8
2022-09-13,7546,528,7018,0.0699708454810496,7258.42857142857,502,6756.42857142857,0.069160975417741,250.3,5.38,0.030354977630973785,0.02964101524524605,Phase 8
2022-09-14,7392,525,6867,0.0710227272727273,7252.14285714286,504.714285714286,6747.42857142857,0.0695951935388555,257.1,5.44,0.03084287200832466,0.029729190425187624,Phase 8
2022-09-15,7562,507,7055,0.0670457550912457,7311,513.857142857143,6797.14285714286,0.0702854798053813,261.3,5.47,0.029975368429841772,0.029687998963063126,Phase 8
2022-09-16,6715,434,6281,0.0646314221891288,7292,509,6783,0.06980252331322,268.1,5.62,0.028862265415549596,0.02951639534690282,Phase 8
2022-09-17,6372,397,5975,0.0623038292529818,7252.57142857143,511.571428571429,6741,0.0705365584620233,273.7,5.71,0.02789871919516422,0.029391016985308077,Phase 8
2022-09-18,6929,451,6478,0.0650887573964497,7246.71428571429,512.714285714286,6734,0.0707512764405543,274.3,5.76,0.02740190880169671,0.029203598037716175,Phase 8
2022-09-19,8306,729,7577,0.0877678786419456,7260.28571428571,510.142857142857,6750.14285714286,0.0702648459328637,275,5.8,0.028118180292093335,0.0290648988248063,Phase 8
2022-09-20,7612,630,6982,0.082764056752496,7269.71428571429,524.714285714286,6745,0.0721781166483257,284.3,6.17,0.028760785294485433,0.028837157062450818,Phase 8
2022-09-21,7758,603,7155,0.0777262180974478,7322,535.857142857143,6786.14285714286,0.0731845319389706,292.4,6.47,0.029389726084422613,0.02862956478760767,Phase 8
2022-09-22,7294,567,6727,0.0777351247600768,7283.71428571429,544.428571428571,6739.28571428571,0.0747460087082729,305.5,6.99,0.029666306066405926,0.028585413021402547,Phase 8
2022-09-23,7302,648,6654,0.0887428101889893,7367.57142857143,575,6792.57142857143,0.0780447133189847,317.7,7.41,0.030551602912865156,0.028826746949590486,Phase 8
2022-09-24,7272,600,6672,0.0825082508250825,7496.14285714286,604,6892.14285714286,0.0805747717873954,333.5,7.89,0.030294055426274592,0.02916893783974911,Phase 8
2022-09-25,7563,633,6930,0.0836969456564855,7586.71428571429,630,6956.71428571429,0.0830399005780782,340.2,8.08,0.03101631543167913,0.02968528164403231,Phase 8
2022-09-26,8827,1032,7795,0.11691401382123,7661.14285714286,673.285714285714,6987.85714285714,0.0878831953457149,344.2,8.26,0.033133162558266496,0.03040170768205705,Phase 8
2022-09-27,8126,938,7188,0.115431946837312,7734.57142857143,717.285714285714,7017.28571428571,0.0927376158989325,375.8,9.51,0.035678307588985894,0.03138992515269997,Phase 8
2022-09-28,8297,905,7392,0.109075569482946,7811.57142857143,760.428571428571,7051.14285714286,0.0973464274610925,426.1,10.74,0.0360976018782492,0.032348193123246625,Phase 8
2022-09-29,8297,826,7471,0.0995540556827769,7954.85714285714,797.428571428571,7157.42857142857,0.100244235327922,472.5,11.55,0.03734195824757424,0.03344471486341353,Phase 8
2022-09-30,7927,873,7054,0.110129935662924,8044.14285714286,829.571428571429,7214.57142857143,0.103127386385835,507.3,12.4,0.038893361013430494,0.034636394592065724,Phase 8
2022-10-01,7303,826,6477,0.113104203751883,8048.57142857143,861.857142857143,7186.71428571429,0.107082002129925,538.6,13.12,0.04056309101022635,0.0361033996754874,Phase 8
2022-10-02,7343,856,6487,0.116573607517363,8017.14285714286,893.714285714286,7123.42857142857,0.111475409836066,547.4,13.24,0.0429384376616658,0.037806559994056924,Phase 8
2022-10-03,8282,1067,7215,0.128833615068824,7939.28571428571,898.714285714286,7040.57142857143,0.113198380566802,551.2,13.43,0.04540535861143574,0.03955973085879539,Phase 8
2022-10-04,11252,1789,9463,0.158993956629932,8385.85714285714,1020.28571428571,7365.57142857143,0.121667433263488,471.2,11.22,0.05198698184309695,0.04188954146652554,Phase 8
2022-10-05,9456,1239,8217,0.131027918781726,8551.42857142857,1068,7483.42857142857,0.124891413297695,503.7,14.11,0.056063975367772835,0.04474188053645749,Phase 8
2022-10-06,9389,1244,8145,0.13249547342635,8707.42857142857,1127.71428571429,7579.71428571429,0.129511746948418,573.3,15.94,0.05843293492695883,0.047754877204941,Phase 8
2022-10-07,9099,1166,7933,0.128145950104407,8874.85714285714,1169.57142857143,7705.28571428571,0.13178481746185,650.5,17.24,0.05953404401650619,0.05070354620538038,Phase 8
2022-10-08,7681,986,6695,0.128368701991928,8928.85714285714,1192.42857142857,7736.42857142857,0.133547726472753,700.2,18.09,0.061832856027076284,0.053742084064930376,Phase 8
2022-10-09,9015,1125,7890,0.124792013311148,9167.71428571429,1230.85714285714,7936.85714285714,0.134259980677533,707.1,18.29,0.0644696639022261,0.05681797352786756,Phase 8
2022-10-10,10599,1852,8747,0.174733465421266,9498.71428571429,1343,8155.71428571429,0.141387556210615,713.7,18.43,0.0692032576377817,0.06021767338877412,Phase 8
2022-10-11,9492,1369,8123,0.144226717235567,9247.28571428571,1283,7964.28571428571,0.138743415056155,869.9,23.15,0.0711592836946277,0.06295657365327852,Phase 8
2022-10-12,9670,1291,8379,0.133505687693899,9277.85714285714,1290.42857142857,7987.42857142857,0.139086919701286,889.5,21.7,0.07142857142857142,0.06515151594767832,Phase 8
2022-10-13,9354,1116,8238,0.119307248236049,9272.85714285714,1272.14285714286,8000.71428571429,0.137189955322755,858.4,21.43,0.07337562146408366,0.06728618545298187,Phase 8
2022-10-14,9055,1146,7909,0.126559911651022,9266.57142857143,1269.28571428571,7997.28571428571,0.136974686276323,814.5,21.37,0.07300693240901213,0.06921088379476843,Phase 8
2022-10-15,7913,1029,6884,0.130039176039429,9299.71428571429,1275.42857142857,8024.28571428571,0.137147070570524,785.2,21.59,0.07245679282432728,0.07072858905151858,Phase 8
2022-10-16,8875,1013,7862,0.114140845070423,9279.71428571429,1259.42857142857,8020.28571428571,0.135718464238431,779.9,21.63,0.0750704473406129,0.07224298668557383,Phase 8
2022-10-17,10866,1652,9214,0.152033867108412,9317.85714285714,1230.85714285714,8087,0.132096588731315,775.5,21.62,0.0777569767948104,0.07346494656514936,Phase 8
2022-10-18,9374,1214,8160,0.129507147429059,9301,1208.71428571429,8092.28571428571,0.129955304345155,754.4,21.84,0.07937602344221321,0.07463876652909014,Phase 8
2022-10-19,9707,1077,8630,0.110950860203977,9306.28571428571,1178.14285714286,8128.14285714286,0.126596463219944,736.8,22.07,0.07839001291433491,0.0756332581699135,Phase 8
2022-10-20,9079,1024,8055,0.112787751955061,9267,1165,8102,0.125714902341642,715.5,21.4,0.07795560144553433,0.07628754102440645,Phase 8
2022-10-21,8945,1056,7889,0.11805477920626,9251.28571428571,1152.14285714286,8099.14285714286,0.12453867416112,689.8,20.86,0.07629687364683467,0.07675753262980967,Phase 8
2022-10-22,7413,824,6589,0.111156077161743,9179.85714285714,1122.85714285714,8057,0.12231749638183,664.8,20.24,0.07640312241071039,0.07732129399929297,Phase 8
2022-10-23,8467,877,7590,0.103578599267745,9121.57142857143,1103.42857142857,8018.14285714286,0.120969131258712,658.4,20.06,0.07611261694500306,0.0774701753713487,Phase 8
2022-10-24,10436,1245,9191,0.11929858183212,9060.14285714286,1045.28571428571,8014.85714285714,0.115371879976664,655.1,19.93,0.07670356278104462,0.07731968765509646,Phase 8
2022-10-25,9274,982,8292,0.105887427215872,9045.85714285714,1012.14285714286,8033.71428571429,0.111890210198828,613.5,18.52,0.07610421942739408,0.07685228708155087,Phase 8
2022-10-26,9528,881,8647,0.0924643157010915,9020.28571428571,984.142857142857,8036.14285714286,0.1091032909949,568.4,17.18,0.07417747616184177,0.07625049611690898,Phase 8
2022-10-27,8912,816,8096,0.0915619389587074,8996.42857142857,954.428571428571,8042,0.10608971814212,524.1,16.34,0.0723735074306331,0.07545305411478025,Phase 8
2022-10-28,8363,779,7584,0.0931483917254574,8913.28571428571,914.857142857143,7998.42857142857,0.102639719199269,489.7,15.56,0.07084644905351214,0.07467442203001988,Phase 8
2022-10-29,6812,611,6201,0.0896946564885496,8827.42857142857,884.428571428571,7943,0.100190963231486,460.3,14.78,0.06912422387217229,0.0736345793816573,Phase 8
2022-10-30,7426,620,6806,0.0834904389981147,8678.71428571429,847.714285714286,7831,0.0976774044871689,452.6,14.57,0.06923513737823789,0.07265208230069084,Phase 8
2022-10-31,8840,896,7944,0.101357466063348,8450.71428571429,797.857142857143,7652.85714285714,0.0944129828416871,449.2,14.41,0.06837902007338657,0.07146286191388256,Phase 8
2022-11-01,8033,644,7389,0.0801693016307731,8273.42857142857,749.571428571429,7523.85714285714,0.0905998549573506,388.2,12.11,0.06772192513368984,0.07026539130049624,Phase 8
2022-11-02,9259,780,8479,0.084242358786046,8235,735.142857142857,7499.85714285714,0.0892705351721745,324.2,10.98,0.06603333474702065,0.06910194252695036,Phase 8
2022-11-03,8451,547,7904,0.0647260679209561,8169.14285714286,696.714285714286,7472.42857142857,0.0852860940123111,317.5,11.08,0.06274824642947689,0.0677269052410709,Phase 8
2022-11-04,7964,554,7410,0.0695630336514314,8112.14285714286,664.571428571429,7447.57142857143,0.0819230430571454,308.7,10.81,0.06018164841694253,0.06620336229298952,Phase 8
2022-11-05,6836,431,6405,0.0630485664131071,8115.57142857143,638.857142857143,7476.71428571429,0.0787199211392561,298.9,10.59,0.057689018132056104,0.06456976147297293,Phase 8
2022-11-06,8314,503,7811,0.0605003608371422,8242.42857142857,622.142857142857,7620.28571428571,0.0754805275837565,296.2,10.59,0.05757030178326475,0.06290335638797677,Phase 8
2022-11-07,9488,690,8798,0.0727234401349073,8335,592.714285714286,7742.28571428571,0.0711114919873168,292.6,10.46,0.05570190346702923,0.06109233972992571,Phase 8
2022-11-08,8579,564,8015,0.0657419279636321,8413,581.285714285714,7831.71428571429,0.0690937494693586,303.3,10.94,0.054557015684612124,0.05921163838005747,Phase 8
2022-11-09,8771,545,8226,0.0621365864781667,8343.28571428571,547.714285714286,7795.57142857143,0.0656473126380494,312.5,10.86,0.05182577717460452,0.057181987298283735,Phase 8
2022-11-10,7981,450,7531,0.0563839117905024,8276.14285714286,533.857142857143,7742.28571428571,0.0645055495140939,279.6,9.95,0.050524794968767266,0.05543577994675379,Phase 8
2022-11-11,7715,467,7248,0.0605314322747894,8240.57142857143,521.428571428571,7719.14285714286,0.0632757783787532,258.2,9.42,0.04854162231211412,0.053772919074635446,Phase 8
2022-11-12,6719,370,6349,0.0550677184104778,8223.85714285714,512.714285714286,7711.14285714286,0.0623447461219101,245.8,9.18,0.048120558266974915,0.05240599623676671,Phase 8
2022-11-13,7860,412,7448,0.0524173027989822,8159,499.714285714286,7659.28571428571,0.0612470015583142,243.1,9.04,0.0464046103560984,0.05081089746145723,Phase 8
2022-11-14,9173,682,8491,0.0743486318543552,8114,498.571428571429,7615.42857142857,0.0614458255572379,242.7,9.04,0.046735746876465825,0.0495300179485196,Phase 8
2022-11-15,8433,491,7942,0.0582236452033677,8093.14285714286,488.142857142857,7605,0.0603156110993434,228.8,8.69,0.04421927332852843,0.04805319761193621,Phase 8
2022-11-16,8391,452,7939,0.0538672387081397,8038.85714285714,474.857142857143,7564,0.0590702303099232,219.5,8.57,0.042994842309968716,0.04679163548841681,Phase 8
